jd_no,Job Title,Job Description/Responsibilities,Job Location,Job Position Type,Required Qualifications/Skills,Preferred Qualifications/Skills,Company Name,Company Description,Company Location
18541,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
7296,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22475,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18168,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18961,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17293,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
20840,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18042,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19528,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21732,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18391,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17598,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]]
17641,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
16716,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20106,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22484,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18395,[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]]
22969,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18396,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22296,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17666,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20542,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19061,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18157,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22023,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17375,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22498,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19475,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18393,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17815,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21818,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19394,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
17952,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18547,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
20518,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19025,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19905,[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17604,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22762,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16703,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20619,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21918,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20957,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]]
18920,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22014,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19431,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19326,[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18450,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
18902,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17084,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20313,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20015,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
17470,[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20935,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21703,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16271,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19055,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19345,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16902,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16885,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17049,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19753,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
17792,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19784,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19660,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19220,[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20939,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]]
21804,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
19702,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
14943,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
23587,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
22098,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
21782,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20323,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[SHORT_CHINESE_TEXT]]
18931,[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
20092,[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[LONG_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
16837,[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[LONG_CHINESE_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]],[[SHORT_ENGLISH_TEXT]]
